"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_iucn","suggested_iucn","source_process"
"f32dfd8a-3d95-4546-90d1-ca94e37c21e1","species","Plantae","Zanthoxylum nitidum","","暫無危機（LC, Least Concern）","corrected_iucn"
"06d3e464-a566-450c-8ab4-3f36e707c68d","species","Plantae","Zanthoxylum simulans","","暫無危機（LC, Least Concern）","corrected_iucn"
"0c115c8a-8171-413b-8075-8cd193e9e7b1","species","Plantae","Aegle marmelos","","接近受脅（NT, Near Threatened）","corrected_iucn"
"bfaa82d7-210c-4541-b908-16a94a6bb545","species","Plantae","Melicope denhamii","","暫無危機（LC, Least Concern）","corrected_iucn"
"6ebb8605-35f4-411e-8c01-71fe05799e92","species","Plantae","Brucea javanica","","暫無危機（LC, Least Concern）","corrected_iucn"
"9e3b1b32-ed0a-4449-a773-2f095c327446","species","Plantae","Aglaia formosana","","暫無危機（LC, Least Concern）","corrected_iucn"
"acd02140-f56b-4104-ac12-c0aa5403fd0c","species","Plantae","Aphanamixis polystachya","","暫無危機（LC, Least Concern）","corrected_iucn"
"2b5e36e1-a5d0-48bb-8331-11d676963b68","species","Plantae","Dysoxylum arborescens","","暫無危機（LC, Least Concern）","corrected_iucn"
"791fab85-3202-4e82-892a-1e008f98107d","species","Plantae","Dysoxylum cumingianum","","暫無危機（LC, Least Concern）","corrected_iucn"
"53f3ddde-2d30-44db-9199-16c9bdf05315","species","Plantae","Dysoxylum hongkongense","","暫無危機（LC, Least Concern）","corrected_iucn"
"66a860dd-5f08-49ea-b41a-ec8ea5aaf537","species","Plantae","Sandoricum koetjape","","暫無危機（LC, Least Concern）","corrected_iucn"
"b496a4c1-029c-4603-9707-53cfa3868f29","species","Plantae","Swietenia macrophylla","","瀕危（EN, Endangered）","corrected_iucn"
"9641dcc7-ffbc-4528-a8f7-a12c792c8b3b","species","Plantae","Cedrela odorata","","易危（VU, Vulnerable）","corrected_iucn"
"6a8a5034-9aff-4fc0-ab49-b86b0c41e338","species","Plantae","Muntingia calabura","","暫無危機（LC, Least Concern）","corrected_iucn"
"bf082cd4-1e85-4d81-b2a6-9993fd79df8a","species","Plantae","Abelmoschus manihot","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"bac3e8ee-43c1-4030-8678-51d20dd746c2","species","Plantae","Abelmoschus moschatus","","暫無危機（LC, Least Concern）","corrected_iucn"
"588ef17f-4ef5-410e-b6ad-501b0b1c4752","species","Plantae","Bombax ceiba","","暫無危機（LC, Least Concern）","corrected_iucn"
"43256dae-3a93-4bd9-90f5-eee5718f2ce1","species","Plantae","Durio zibethinus","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"1b6c8ae8-8252-4dc8-823d-d6d3f2fde9d9","species","Plantae","Gossypium herbaceum","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"801f56d3-2df2-45d1-8b9f-de25060ed1e9","species","Plantae","Gossypium hirsutum","","易危（VU, Vulnerable）","corrected_iucn"
"0dd33f7b-9e0f-4374-a9fb-d2f6688a7885","species","Plantae","Grewia eriocarpa","","暫無危機（LC, Least Concern）","corrected_iucn"
"7fbc67c2-6f03-438b-8ca8-5c1a24f6d83b","species","Plantae","Grewia asiatica","","暫無危機（LC, Least Concern）","corrected_iucn"
"1ccce352-cb7b-4e16-9c71-f8d43b1a557c","species","Plantae","Hibiscus tiliaceus","","暫無危機（LC, Least Concern）","corrected_iucn"
"d4efcb1d-21ec-4fc7-a9c5-09297f7f4b07","species","Plantae","Melochia corchorifolia","","暫無危機（LC, Least Concern）","corrected_iucn"
"a21ac8ff-ebfd-4220-9881-6212bcb596ae","species","Plantae","Pterospermum niveum","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"a368ebc5-b6b3-4581-82eb-c2db5819e1dc","species","Plantae","Sterculia monosperma","","暫無危機（LC, Least Concern）","corrected_iucn"
"f543ad68-cf97-4712-8437-e57e25bd32ec","species","Plantae","Sterculia foetida","","暫無危機（LC, Least Concern）","corrected_iucn"
"a901522c-2f64-4f5e-924c-f9a11d97c31d","species","Plantae","Triumfetta semitriloba","","暫無危機（LC, Least Concern）","corrected_iucn"
"d3354c23-cfff-4679-9abb-af051fbb5d35","species","Plantae","Ceiba pentandra","","暫無危機（LC, Least Concern）","corrected_iucn"
"e884d5e4-2282-404b-a9df-df3caadae99d","species","Plantae","Brachychiton rupestris","","暫無危機（LC, Least Concern）","corrected_iucn"
"e789e559-68af-4bd8-81fe-e1174719cc27","species","Plantae","Bixa orellana","","暫無危機（LC, Least Concern）","corrected_iucn"
"42f12dce-da8b-4d85-b8d2-8dd2bdd2ecb9","species","Plantae","Bretschneidera sinensis","","瀕危（EN, Endangered）","corrected_iucn"
"ff50c53f-01fc-477c-a749-77ecb304e8ca","species","Plantae","Carica papaya","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"7f68dcaa-2638-423a-9664-600921aa0a17","species","Plantae","Capparis micracantha","","暫無危機（LC, Least Concern）","corrected_iucn"
"0a6af1f3-0131-40f2-aa66-6fe75dea8a16","species","Plantae","Capparis pubiflora","","暫無危機（LC, Least Concern）","corrected_iucn"
"d2559f49-9a2f-459b-896a-17c0f814be24","species","Plantae","Armoracia rusticana","","暫無危機（LC, Least Concern）","corrected_iucn"
"41423fed-2548-42e5-8863-379990153e67","species","Plantae","Rorippa sylvestris","","暫無危機（LC, Least Concern）","corrected_iucn"
"b1f18f15-5c0f-4439-a3dd-357a77001d4d","species","Plantae","Olax imbricata","","暫無危機（LC, Least Concern）","corrected_iucn"
"deec24c2-e6a6-416f-8e80-f9ad0c0026f4","species","Plantae","Tamarix aphylla","","暫無危機（LC, Least Concern）","corrected_iucn"
"9c11e724-65a5-444a-868e-d4d41a5a09d9","species","Plantae","Persicaria dichotoma","","暫無危機（LC, Least Concern）","corrected_iucn"
"53d58053-4ba6-4b2f-a5c9-059cea5a65d2","species","Plantae","Persicaria lapathifolia","","暫無危機（LC, Least Concern）","corrected_iucn"
"ac849267-5cb7-45c3-8fac-90671c0d2bf0","species","Plantae","Persicaria pulchra","","暫無危機（LC, Least Concern）","corrected_iucn"
"597094e4-bc4e-4d7f-b566-c3606710f363","species","Plantae","Polygonum plebeium","","暫無危機（LC, Least Concern）","corrected_iucn"
"3771de11-cd70-4e66-9bbd-c9886226c2a5","species","Plantae","Alternanthera sessilis","","暫無危機（LC, Least Concern）","corrected_iucn"
"016405c6-18ea-405f-a755-261f116d6fad","species","Plantae","Celosia argentea","","暫無危機（LC, Least Concern）","corrected_iucn"
"95490619-7231-4d8a-be5a-e7ea908a52a0","species","Plantae","Pisonia umbellifera","","暫無危機（LC, Least Concern）","corrected_iucn"
"3cee90b1-b090-40d1-b482-e36eb20da763","species","Plantae","Pisonia grandis","","暫無危機（LC, Least Concern）","corrected_iucn"
"215d120d-df7b-4eb7-ad5e-c88937827d5e","species","Plantae","Glinus lotoides","","暫無危機（LC, Least Concern）","corrected_iucn"
"aa5a3976-2778-4948-8e34-e9ad4592ca7e","species","Plantae","Epiphyllum crenatum","","暫無危機（LC, Least Concern）","corrected_iucn"
"cd0e68bd-2bf9-4bd6-92ca-6266335469d9","species","Plantae","Opuntia ficus-indica","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"44fd1048-284d-43df-bdd6-829668b01887","species","Plantae","Opuntia basilaris","","暫無危機（LC, Least Concern）","corrected_iucn"
"b04abba3-c07d-4f58-8089-68bbf068cc5c","species","Plantae","Opuntia lagunae","","暫無危機（LC, Least Concern）","corrected_iucn"
"8eb9c403-d1c2-421a-953c-fd0a5b054426","species","Plantae","Opuntia leucotricha","","暫無危機（LC, Least Concern）","corrected_iucn"
"881d05e3-ab79-4391-abd7-78aa5e099343","species","Plantae","Acanthocereus tetragonus","","暫無危機（LC, Least Concern）","corrected_iucn"
"f1f261ff-1433-4e2e-b9f7-7fa7606e4c91","species","Plantae","Echinocereus cinerascens","","暫無危機（LC, Least Concern）","corrected_iucn"
"407ec69d-6643-4864-abc3-520480b95880","species","Plantae","Echinocereus dasyacanthus","","暫無危機（LC, Least Concern）","corrected_iucn"
"8d7b28bf-2cde-481c-80db-3c4c94430975","species","Plantae","Echinocereus fendleri","","暫無危機（LC, Least Concern）","corrected_iucn"
"cc93d4f6-d9c6-4c62-b57f-3083f5707730","species","Plantae","Echinocereus triglochidiatus","","暫無危機（LC, Least Concern）","corrected_iucn"
"34cf9ac5-2c23-40ef-8983-968c8d572591","species","Plantae","Echinopsis calochlora","","暫無危機（LC, Least Concern）","corrected_iucn"
"a6c1c529-20c8-457d-a019-71dd0378f93d","species","Plantae","Ferocactus fordii","","易危（VU, Vulnerable）","corrected_iucn"
"6f292411-f10b-414f-9073-1894ec2ac5bd","species","Plantae","Ferocactus herrerae","","易危（VU, Vulnerable）","corrected_iucn"
"d5ceedb4-44de-435f-a323-574680dfa805","species","Plantae","Lophophora williamsii","","易危（VU, Vulnerable）","corrected_iucn"
"79adb7d9-e3c2-43a1-96c1-810ed5d58f89","species","Plantae","Mammillaria bombycina","","易危（VU, Vulnerable）","corrected_iucn"
"2c91a199-1939-4424-a696-f2c589d4c6e6","species","Plantae","Mammillaria perbella","","易危（VU, Vulnerable）","corrected_iucn"
"806ed323-e78f-46d6-b104-d3ba881fa8b9","species","Plantae","Mammillaria surculosa","","瀕危（EN, Endangered）","corrected_iucn"
"3a56732e-bd62-42b2-9af9-87c2add7aa94","species","Plantae","Thelocactus hexaedrophorus","","暫無危機（LC, Least Concern）","corrected_iucn"
"88fce000-f7dc-4001-a0fe-4636cd729ee4","species","Plantae","Astrophytum asterias","","易危（VU, Vulnerable）","corrected_iucn"
"a9e92f14-b48e-4d96-9def-8233226335b0","species","Plantae","Coryphantha clavata","","暫無危機（LC, Least Concern）","corrected_iucn"
"41d1cc88-09a3-451d-b157-7b93c4a563f1","species","Plantae","Coryphantha compacta","","暫無危機（LC, Least Concern）","corrected_iucn"
"8e1a8678-754a-405a-9248-c5a20f8255be","species","Plantae","Coryphantha erecta","","暫無危機（LC, Least Concern）","corrected_iucn"
"301a7d3f-f4e9-41b1-a35e-fb9832e07563","species","Plantae","Espostoa lanata","","暫無危機（LC, Least Concern）","corrected_iucn"
"f6ed902c-1f83-4e00-8ddf-3dde6540ddea","species","Plantae","Gymnocalycium denudatum","","瀕危（EN, Endangered）","corrected_iucn"
"4e70d3e3-17e3-4ec9-891c-9a81022c881d","species","Plantae","Leuchtenbergia principis","","暫無危機（LC, Least Concern）","corrected_iucn"
"8315673e-06fd-43db-9c32-6569c0f4b26c","species","Plantae","Nopalea cochenillifera","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"e0741469-2a0b-4282-9d75-ac3d86fe3ca2","species","Plantae","Pachycereus pecten-aboriginum","","暫無危機（LC, Least Concern）","corrected_iucn"
"e19bd25e-d1e2-437d-b859-4df7da207feb","species","Plantae","Pereskia sacharosa","","暫無危機（LC, Least Concern）","corrected_iucn"
"32a11ef4-0b0c-46be-a5b3-ffe535bc56a9","species","Plantae","Polaskia chichipe","","暫無危機（LC, Least Concern）","corrected_iucn"
"664b373e-faee-430c-a540-cbcd417cf487","species","Plantae","Rebutia minuscula","","暫無危機（LC, Least Concern）","corrected_iucn"
"5701d87e-966a-4e80-838c-0146437bb2d9","species","Plantae","Selenicereus grandiflorus","","暫無危機（LC, Least Concern）","corrected_iucn"
"9243fd55-95c9-46fe-9c45-e27e73ee7d15","species","Plantae","Deutzia pulchra","","暫無危機（LC, Least Concern）","corrected_iucn"
"17e432c3-7762-43a4-817f-d45b9ba0e917","species","Plantae","Hydrangea aspera","","暫無危機（LC, Least Concern）","corrected_iucn"
"ed96d5ca-f147-438b-bfce-67690efff1d9","species","Plantae","Hydrangea paniculata","","暫無危機（LC, Least Concern）","corrected_iucn"
"2e314bb0-2800-4fdf-a2a7-e84aa94db42a","species","Plantae","Cornus florida","","暫無危機（LC, Least Concern）","corrected_iucn"
"9a1f28f4-88f8-4d42-9e17-4aa5c34f57cc","species","Plantae","Barringtonia racemosa","","暫無危機（LC, Least Concern）","corrected_iucn"
"d79b2bc6-42e8-4719-b248-cc28455a718b","species","Plantae","Bertholletia excelsa","","易危（VU, Vulnerable）","corrected_iucn"
"4e01100e-4afb-41b6-8a8e-0821266259c0","species","Plantae","Cleyera japonica","","暫無危機（LC, Least Concern）","corrected_iucn"
"ac7ebafa-6f33-462f-aea4-b58b41755316","species","Plantae","Eurya nitida","","暫無危機（LC, Least Concern）","corrected_iucn"
"839627c1-1f7f-462b-afdc-b98c720db87e","species","Plantae","Eurya macartneyi","","暫無危機（LC, Least Concern）","corrected_iucn"
"2f948f4f-bfc7-4dee-9872-ee64470e480c","species","Plantae","Eurya yaeyamensis","","暫無危機（LC, Least Concern）","corrected_iucn"
"e79daf2a-6bb1-406c-a739-1ae1f17e04e8","species","Plantae","Manilkara kauki","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"d9af4843-0be2-4627-a870-86fc4d9707fa","species","Plantae","Palaquium formosanum","","易危（VU, Vulnerable）","corrected_iucn"
"7a8f5e5d-6d65-42c4-8dfb-eb82e27de7a7","species","Plantae","Pouteria sapota","","暫無危機（LC, Least Concern）","corrected_iucn"
"cb227471-45e0-404b-ab88-50c4021f9251","species","Plantae","Chrysophyllum cainito","","暫無危機（LC, Least Concern）","corrected_iucn"
"e10647da-06ed-4340-9ba7-7db5d35c0413","species","Plantae","Diospyros eriantha","","暫無危機（LC, Least Concern）","corrected_iucn"
"1073cc96-44a0-482b-9cbc-e74b27e68d17","species","Plantae","Diospyros rhombifolia","","暫無危機（LC, Least Concern）","corrected_iucn"
"0db4534b-fc2b-4680-8948-c9b696f86ed3","species","Plantae","Ardisia elliptica","","暫無危機（LC, Least Concern）","corrected_iucn"
"cf9a178a-7d21-4295-9986-d96b2e73b2c4","species","Plantae","Ardisia sieboldii","","暫無危機（LC, Least Concern）","corrected_iucn"
"3d2e6411-2f0e-401d-b452-af19acf66d6e","species","Plantae","Camellia brevistyla","","暫無危機（LC, Least Concern）","corrected_iucn"
"51919387-5f42-4d8c-9cca-475f73eb09fd","species","Plantae","Camellia furfuracea","","暫無危機（LC, Least Concern）","corrected_iucn"
"e6689a8b-569b-4527-872e-fad451ef9c93","species","Plantae","Camellia hengchunensis","","接近受脅（NT, Near Threatened）","corrected_iucn"
"d3251d2a-23a1-4042-bc67-c105051c02c3","species","Plantae","Camellia sinensis","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"eb220d42-b8d1-4c6f-bb6e-1502bb520d3c","species","Plantae","Camellia transarisanensis","","易危（VU, Vulnerable）","corrected_iucn"
"b22f1fc4-497b-4d29-96f8-bd97e852d3b3","species","Plantae","Camellia oleifera","","暫無危機（LC, Least Concern）","corrected_iucn"
"8b5150cb-1f5d-4270-9870-c29b3c9d0f36","species","Plantae","Camellia reticulata","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"68073da5-1b36-4d26-be6d-ea18f503ae0c","species","Plantae","Camellia sasanqua","","暫無危機（LC, Least Concern）","corrected_iucn"
"9c293d3c-2f67-49a9-920d-c07d63ff70a8","species","Plantae","Symplocos acuminata","","暫無危機（LC, Least Concern）","corrected_iucn"
"e175e0ec-be54-4f4a-b918-e002e5e7bb08","species","Plantae","Symplocos heishanensis","","暫無危機（LC, Least Concern）","corrected_iucn"
"ecc5eac4-ee54-4768-b878-2861bee28984","species","Plantae","Styrax formosanus","","暫無危機（LC, Least Concern）","corrected_iucn"
"a457cd9e-aa48-4646-a540-223d373f1ff2","species","Plantae","Styrax japonicus","","暫無危機（LC, Least Concern）","corrected_iucn"
"e69b8158-8d91-4522-87e6-fc63a816abc7","species","Plantae","Sarracenia leucophylla","","易危（VU, Vulnerable）","corrected_iucn"
"f2609cdd-0d62-4ab5-8cd0-cd271447994d","species","Plantae","Lyonia ovalifolia","","暫無危機（LC, Least Concern）","corrected_iucn"
"ed26407e-c1ec-48df-9df4-98fae271189d","species","Plantae","Vaccinium dunalianum","","暫無危機（LC, Least Concern）","corrected_iucn"
"0fbfaff4-79c8-44a1-8af2-a00a4f60663c","species","Plantae","Rhododendron mariesii","","暫無危機（LC, Least Concern）","corrected_iucn"
"bdbcbbd2-31a9-480b-9380-672f023f8eed","species","Plantae","Psychotria cephalophora","","瀕危（EN, Endangered）","corrected_iucn"
"5d0c8c0a-1e26-4153-8408-b38d14906994","species","Plantae","Psychotria rubra","","暫無危機（LC, Least Concern）","corrected_iucn"
"4b437b6c-ec69-4930-aff5-ea1a7035855f","species","Plantae","Dimetia hedyotidea","","暫無危機（LC, Least Concern）","corrected_iucn"
"6165569c-1f33-425e-9808-e99a0ca51f4e","species","Plantae","Aidia canthioides","","暫無危機（LC, Least Concern）","corrected_iucn"
"b6b118ff-47fd-4b54-b6ff-2f053ca165fa","species","Plantae","Gardenia jasminoides","","暫無危機（LC, Least Concern）","corrected_iucn"
"41164a27-be95-4d73-8dfc-1a898e7a9077","species","Plantae","Catesbaea spinosa","","暫無危機（LC, Least Concern）","corrected_iucn"
"271ca081-3b68-4f30-bcc6-b103b2d6c56d","species","Plantae","Guettarda speciosa","","暫無危機（LC, Least Concern）","corrected_iucn"
"b0723190-559d-45c1-a1a5-2634014b2105","species","Plantae","Morinda umbellata","","暫無危機（LC, Least Concern）","corrected_iucn"
"18248abf-1f2c-4c22-83c6-864019ea4011","species","Plantae","Coffea arabica","","瀕危（EN, Endangered）","corrected_iucn"
"7cd1775d-c3c5-4aff-a0ed-2d2279332a0e","species","Plantae","Cinchona pubescens","","暫無危機（LC, Least Concern）","corrected_iucn"
"70cf55ca-1fa2-4399-a586-2cfe74f2741b","species","Plantae","Canthium gynochodes","","暫無危機（LC, Least Concern）","corrected_iucn"
"2a2a1d13-6e41-4116-a787-722d105f3ce1","species","Plantae","Lasianthus chinensis","","暫無危機（LC, Least Concern）","corrected_iucn"
"af9fcbca-9315-493c-ba12-130bd79db46f","species","Plantae","Neonauclea reticulata","","暫無危機（LC, Least Concern）","corrected_iucn"
"0713bedc-0f9a-4084-af8c-b6c99d1c1c12","species","Plantae","Timonius arboreus","","暫無危機（LC, Least Concern）","corrected_iucn"
"9d5d0c5c-6966-45db-8b81-7c48707a9424","species","Plantae","Tricalysia dubia","","暫無危機（LC, Least Concern）","corrected_iucn"
"4edc64ea-6a47-48aa-b6a0-6b9b107dd2db","species","Plantae","Wendlandia formosana","","暫無危機（LC, Least Concern）","corrected_iucn"
"44f62622-85f9-4f9e-a1e1-074b5dd9b591","species","Plantae","Posoqueria longiflora","","暫無危機（LC, Least Concern）","corrected_iucn"
"0630c036-d829-414c-a416-a83ef44d7dd3","species","Plantae","Exacum affine","","暫無危機（LC, Least Concern）","corrected_iucn"
"73093367-7e90-4091-81bb-b8a64d65858f","species","Plantae","Tabernaemontana elegans","","暫無危機（LC, Least Concern）","corrected_iucn"
"196377e8-bc08-4ad1-ad36-563feae2760f","species","Plantae","Nerium oleander","","暫無危機（LC, Least Concern）","corrected_iucn"
"71197d0a-3d0b-4237-94b5-1ae17d6afe6d","species","Plantae","Plumeria rubra","","暫無危機（LC, Least Concern）","corrected_iucn"
"1d0e4581-0c92-4f03-a459-2f7841c21115","species","Plantae","Plumeria obtusa","","暫無危機（LC, Least Concern）","corrected_iucn"
"ff7e896a-63bc-49cf-acef-f3527de469dc","species","Plantae","Alyxia sinensis","","暫無危機（LC, Least Concern）","corrected_iucn"
"14579d0f-490e-4402-83c7-8f69b1a132b4","species","Plantae","Cerbera manghas","","暫無危機（LC, Least Concern）","corrected_iucn"
"dd520e1f-d6ad-4d07-b1d3-4e2612a28f5c","species","Plantae","Holarrhena pubescens","","暫無危機（LC, Least Concern）","corrected_iucn"
"aec9e085-cdc5-44b1-b6a4-85b1825025e0","species","Plantae","Stapelia hirsuta","","暫無危機（LC, Least Concern）","corrected_iucn"
"de92e6c4-b78e-44f2-9035-782804dfde38","species","Plantae","Stephanotis floribunda","","易危（VU, Vulnerable）","corrected_iucn"
"9a771f14-f391-44d2-8c5e-042b2a7cd4fa","species","Plantae","Heliotropium sarmentosum","","暫無危機（LC, Least Concern）","corrected_iucn"
"18f773e4-bb74-415a-96a6-fd0583b63711","species","Plantae","Ehretia dicksonii","","暫無危機（LC, Least Concern）","corrected_iucn"
"d0794730-7ed5-4dcd-b416-f3e9dd173358","species","Plantae","Ehretia philippinensis","","暫無危機（LC, Least Concern）","corrected_iucn"
"6845bcb2-7139-49a1-9696-1c3c32765ea6","species","Plantae","Ehretia resinosa","","暫無危機（LC, Least Concern）","corrected_iucn"
"18c190b7-75b6-42af-826a-6bad1dee5985","species","Plantae","Cordia dichotoma","","暫無危機（LC, Least Concern）","corrected_iucn"
"36115b98-1c89-40fa-a8bc-5aa91400afbf","species","Plantae","Coldenia procumbens","","暫無危機（LC, Least Concern）","corrected_iucn"
"a441f014-4568-4171-856d-a91df293af0e","species","Plantae","Ipomoea alba","","暫無危機（LC, Least Concern）","corrected_iucn"
"5c6e9d8a-48b8-4f6f-85dc-386e1b062816","species","Plantae","Ipomoea aquatica","","暫無危機（LC, Least Concern）","corrected_iucn"
"60ee5bfe-18e7-4d7d-ab29-54add130e27e","species","Plantae","Ipomoea batatas","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"e23a20d8-a898-485e-8e5a-d7225d1ff25d","species","Plantae","Ipomoea biflora","","暫無危機（LC, Least Concern）","corrected_iucn"
"90cb2aef-0bfc-444f-b1bf-4862ef793b49","species","Plantae","Ipomoea cairica","","暫無危機（LC, Least Concern）","corrected_iucn"
"3e3d395d-ab22-4dd2-93bf-a74f9a666fca","species","Plantae","Ipomoea littoralis","","暫無危機（LC, Least Concern）","corrected_iucn"
"f6a7e751-2c9f-4496-8457-3765fbac282b","species","Plantae","Ipomoea pes-caprae","","暫無危機（LC, Least Concern）","corrected_iucn"
"6a333b18-b8df-418d-9ef0-7b47134fdeec","species","Plantae","Ipomoea trifida","","暫無危機（LC, Least Concern）","corrected_iucn"
"dece37a4-8f97-4c21-bca1-ef00d484a320","species","Plantae","Dichondra micrantha","","暫無危機（LC, Least Concern）","corrected_iucn"
"ebd584cd-9e41-45d5-8b33-d96ee8b927ce","species","Plantae","Solanum americanum","","暫無危機（LC, Least Concern）","corrected_iucn"
"86d647b3-28a8-4ad4-b589-c750bcf72c4c","species","Plantae","Solanum elaeagnifolium","","暫無危機（LC, Least Concern）","corrected_iucn"
"67f074c1-710e-4171-9d11-8ae828ed6c88","species","Plantae","Solanum erianthum","","暫無危機（LC, Least Concern）","corrected_iucn"
"14ae9feb-ae54-4e27-8e3d-78c0b4d4d7e1","species","Plantae","Solanum viarum","","暫無危機（LC, Least Concern）","corrected_iucn"
"2c980317-20cb-4ce8-9e71-1b7a10ee71dd","species","Plantae","Cestrum nocturnum","","暫無危機（LC, Least Concern）","corrected_iucn"
"ba7eaf42-1b9b-4a59-95a0-f6404957ff2a","species","Plantae","Physalis angulata","","暫無危機（LC, Least Concern）","corrected_iucn"
"847941bf-fe2f-4fd9-bb54-46a08e8b7d3a","species","Plantae","Capsicum frutescens","","暫無危機（LC, Least Concern）","corrected_iucn"
"b060dd16-1ea1-436d-a91e-30994be4c16b","species","Plantae","Brunfelsia uniflora","","暫無危機（LC, Least Concern）","corrected_iucn"
"4f46ea14-cecf-406d-bb79-f21ee3c58ae5","species","Plantae","Cyphomandra betacea","","資料缺乏（DD, Data Deficient）","corrected_iucn"
"a0b7f806-8d49-427a-9363-473237cfa875","species","Plantae","Tubocapsicum anomalum","","暫無危機（LC, Least Concern）","corrected_iucn"
"1f40d2ec-0db9-44f4-9604-a418580e790b","species","Plantae","Sphenoclea zeylanica","","暫無危機（LC, Least Concern）","corrected_iucn"
"3218b9c7-593b-43a4-8a3e-b8fb8afb5628","species","Plantae","Hydrolea zeylanica","","暫無危機（LC, Least Concern）","corrected_iucn"
"b911f9d0-fe00-41e0-a701-acf909939a72","species","Plantae","Chionanthus ramiflorus","","暫無危機（LC, Least Concern）","corrected_iucn"
"cc0541c6-a497-4f05-8660-fce0966904ab","species","Plantae","Ligustrum sinense","","暫無危機（LC, Least Concern）","corrected_iucn"
"3c2f9e00-bf51-4597-9076-e0e7dc566ca6","species","Plantae","Ligustrum ibota","","暫無危機（LC, Least Concern）","corrected_iucn"
"27625380-1952-4fe2-9e19-b9e707cb69f7","species","Plantae","Limnophila heterophylla","","暫無危機（LC, Least Concern）","corrected_iucn"
"293c39c9-6527-49aa-bf35-c55a06a72d3a","species","Plantae","Limnophila sessiliflora","","暫無危機（LC, Least Concern）","corrected_iucn"
"ec6c68d7-2f4c-4c37-a43a-2f4a41374503","species","Plantae","Callitriche palustris","","暫無危機（LC, Least Concern）","corrected_iucn"
"fa27d7e1-5491-44e0-8cee-ee774bd89d0b","species","Plantae","Microcarpaea minima","","暫無危機（LC, Least Concern）","corrected_iucn"
"4132820f-5d79-405d-ba34-11bfa37014a1","species","Plantae","Buddleja madagascariensis","","暫無危機（LC, Least Concern）","corrected_iucn"
"b0019923-277a-4fa2-8fa6-4c9fe522759c","species","Plantae","Bonnaya ruellioides","","暫無危機（LC, Least Concern）","corrected_iucn"
"8c3edbc1-a8dd-43b9-bf04-f8545693d100","species","Plantae","Bonnaya tenuifolia","","暫無危機（LC, Least Concern）","corrected_iucn"
"ee80e4e9-f8f3-41ce-b76b-e5d992ac15d0","species","Plantae","Lindernia rotundifolia","","暫無危機（LC, Least Concern）","corrected_iucn"
"55e344ce-648d-4ea2-a203-0edada16045c","species","Plantae","Torenia crustacea","","暫無危機（LC, Least Concern）","corrected_iucn"
"d3946b78-6c88-4884-adb2-b49c8b52eb40","species","Plantae","Hygrophila polysperma","","暫無危機（LC, Least Concern）","corrected_iucn"
"bbb9322e-5772-4469-8c60-ed0b86cfd443","species","Plantae","Acanthus ilicifolius","","暫無危機（LC, Least Concern）","corrected_iucn"
"fc9e29dc-9f72-445c-a0df-3d7e1b7b3d72","species","Plantae","Kudoacanthus albonervosa","","瀕危（EN, Endangered）","corrected_iucn"
"e1d0c699-809f-4c0c-98e6-31bd77aced52","species","Plantae","Nelsonia canescens","","暫無危機（LC, Least Concern）","corrected_iucn"
"f63aa2ea-0252-48a8-8204-a72ddf83afeb","species","Plantae","Catalpa speciosa","","暫無危機（LC, Least Concern）","corrected_iucn"
"bfe06a42-d33b-4885-b52b-7be08f824336","species","Plantae","Tecoma stans","","暫無危機（LC, Least Concern）","corrected_iucn"
"6dbf40e8-a553-4af9-9c03-55d8c54f6b99","species","Plantae","Spathodea campanulata","","暫無危機（LC, Least Concern）","corrected_iucn"
"a4bc5818-f68b-49ea-b22a-a6009c7269b5","species","Plantae","Crescentia alata","","暫無危機（LC, Least Concern）","corrected_iucn"
"f6cea4c5-1ad6-4ca5-bc7d-b2518651b0b3","species","Plantae","Crescentia cujete","","暫無危機（LC, Least Concern）","corrected_iucn"
"6a9f47fe-e7bd-4c4d-912f-cf01a4ba924b","species","Plantae","Oroxylum indicum","","暫無危機（LC, Least Concern）","corrected_iucn"
"fe6c233b-5142-4217-82cb-68355e07898c","species","Plantae","Utricularia aurea","","暫無危機（LC, Least Concern）","corrected_iucn"
"c6e7b99d-3a6b-48b8-a0e9-15dac5f75aad","species","Plantae","Utricularia graminifolia","","暫無危機（LC, Least Concern）","corrected_iucn"
"da3262bd-1168-430a-9eab-d3efa6e94f67","species","Plantae","Utricularia heterosepala","","暫無危機（LC, Least Concern）","corrected_iucn"
"43e1f888-9327-4f13-8645-2d73446f928c","species","Plantae","Utricularia uliginosa","","暫無危機（LC, Least Concern）","corrected_iucn"
"87b3ffe5-c4fb-4a5a-ad38-98e1c3acd16f","species","Plantae","Utricularia tricolor","","暫無危機（LC, Least Concern）","corrected_iucn"
