"new_simple_name","taxon_id","kingdom","class","new_iucn","new_protected","new_redlistTW"
"Huperzia emeiensis","t0026331","Plantae","Lycopodiopsida",NA,NA,"DD"
"Huperzia herteriana","t0026332","Plantae","Lycopodiopsida",NA,NA,"DD"
"Huperzia liangshanica","t0026333","Plantae","Lycopodiopsida",NA,NA,"DD"
"Huperzia quasipolytrichoides","t0026334","Plantae","Lycopodiopsida",NA,NA,"LC"
"Huperzia selago","t0026335","Plantae","Lycopodiopsida",NA,NA,"VU"
"Huperzia myriophyllifolia","t0026336","Plantae","Lycopodiopsida",NA,NA,"DD"
"Huperzia somae","t0026337","Plantae","Lycopodiopsida",NA,NA,"LC"
"Phlegmariurus carinatus","t0026338","Plantae","Lycopodiopsida",NA,NA,"EN"
"Phlegmariurus changii","t0026339","Plantae","Lycopodiopsida",NA,NA,"DD"
"Phlegmariurus cryptomerinus","t0026340","Plantae","Lycopodiopsida",NA,NA,"NT"
"Phlegmariurus cunninghamioides","t0026341","Plantae","Lycopodiopsida",NA,NA,"CR"
"Phlegmariurus fargesii","t0026342","Plantae","Lycopodiopsida",NA,NA,"EN"
"Phlegmariurus fordii","t0026343","Plantae","Lycopodiopsida",NA,NA,"LC"
"Phlegmariurus phlegmaria","t0026344","Plantae","Lycopodiopsida",NA,NA,"EN"
"Phlegmariurus salvinioides","t0026345","Plantae","Lycopodiopsida",NA,NA,"EN"
"Phlegmariurus sieboldii","t0026346","Plantae","Lycopodiopsida",NA,NA,"EN"
"Phlegmariurus squarrosus","t0026347","Plantae","Lycopodiopsida",NA,NA,"EN"
"Lycopodiella cernua","t0026348","Plantae","Lycopodiopsida",NA,NA,"LC"
"Lycopodiastrum casuarinoides","t0026349","Plantae","Lycopodiopsida",NA,NA,"LC"
"Lycopodium annotinum","t0026350","Plantae","Lycopodiopsida",NA,NA,"VU"
"Lycopodium clavatum","t0026351","Plantae","Lycopodiopsida",NA,NA,"LC"
"Lycopodium complanatum","t0026352","Plantae","Lycopodiopsida",NA,NA,"LC"
"Lycopodium obscurum","t0026353","Plantae","Lycopodiopsida",NA,NA,"LC"
"Lycopodium veitchii","t0026354","Plantae","Lycopodiopsida",NA,NA,"LC"
"Ophioglossum austroasiaticum","t0026360","Plantae","Polypodiopsida",NA,NA,"LC"
"Ophioglossum petiolatum","t0026362","Plantae","Polypodiopsida",NA,NA,"LC"
"Ophioglossum thermale","t0026363","Plantae","Polypodiopsida",NA,NA,"NT"
"Helminthostachys zeylanica","t0026364","Plantae","Polypodiopsida",NA,NA,"CR"
"Botrychium lunaria","t0026365","Plantae","Polypodiopsida",NA,NA,"NT"
"Botrypus virginianus","t0026366","Plantae","Polypodiopsida",NA,NA,"EN"
"Japanobotrychium lanuginosum","t0026367","Plantae","Polypodiopsida",NA,NA,"VU"
"Sceptridium ternatum","t0026369","Plantae","Polypodiopsida",NA,NA,"EN"
"Angiopteris evecta","t0026370","Plantae","Polypodiopsida",NA,NA,"VU"
"Angiopteris lygodiifolia","t0026371","Plantae","Polypodiopsida",NA,NA,"LC"
"Angiopteris somae","t0026372","Plantae","Polypodiopsida",NA,NA,"EN"
"Osmunda japonica","t0026376","Plantae","Polypodiopsida",NA,NA,"LC"
"Plenasium banksiifolium","t0026378","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum acutum","t0026379","Plantae","Polypodiopsida",NA,NA,"VU"
"Hymenophyllum badium","t0026380","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum barbatum","t0026381","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum blandum","t0026382","Plantae","Polypodiopsida",NA,NA,"VU"
"Hymenophyllum denticulatum","t0026383","Plantae","Polypodiopsida",NA,NA,"NT"
"Hymenophyllum devolii","t0026384","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum digitatum","t0026385","Plantae","Polypodiopsida",NA,NA,"EN"
"Hymenophyllum fimbriatum","t0026386","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum holochilum","t0026387","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum javanicum","t0026388","Plantae","Polypodiopsida",NA,NA,"NT"
"Hymenophyllum nitidulum","t0026389","Plantae","Polypodiopsida",NA,NA,"NT"
"Hymenophyllum okadae","t0026390","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum oligosorum","t0026391","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum pallidum","t0026392","Plantae","Polypodiopsida",NA,NA,"VU"
"Hymenophyllum palmatifidum","t0026393","Plantae","Polypodiopsida",NA,NA,"CR"
"Hymenophyllum paniculiflorum","t0026394","Plantae","Polypodiopsida",NA,NA,"LC"
"Hymenophyllum pilosissimum","t0026395","Plantae","Polypodiopsida",NA,NA,"VU"
"Hymenophyllum productum","t0026396","Plantae","Polypodiopsida",NA,NA,"CR"
"Hymenophyllum semialatum","t0026397","Plantae","Polypodiopsida",NA,NA,"VU"
"Hymenophyllum simonsianum","t0026398","Plantae","Polypodiopsida",NA,NA,"CR"
"Hymenophyllum taiwanense","t0026399","Plantae","Polypodiopsida",NA,NA,"CR"
"Abrodictyum clathratum","t0026400","Plantae","Polypodiopsida",NA,NA,"NT"
"Abrodictyum cumingii","t0026401","Plantae","Polypodiopsida",NA,NA,"NT"
"Abrodictyum obscurum","t0026402","Plantae","Polypodiopsida",NA,NA,"LC"
"Callistopteris apiifolia","t0026403","Plantae","Polypodiopsida",NA,NA,"LC"
"Cephalomanes javanicum","t0026404","Plantae","Polypodiopsida",NA,NA,"NT"
"Crepidomanes bilabiatum","t0026405","Plantae","Polypodiopsida",NA,NA,"EN"
"Crepidomanes bipunctatum","t0026406","Plantae","Polypodiopsida",NA,NA,"CR"
"Crepidomanes grande","t0026407","Plantae","Polypodiopsida",NA,NA,"NT"
"Crepidomanes kurzii","t0026409","Plantae","Polypodiopsida",NA,NA,"NT"
"Crepidomanes latealatum","t0026410","Plantae","Polypodiopsida",NA,NA,"LC"
"Crepidomanes latemarginale","t0026411","Plantae","Polypodiopsida",NA,NA,"LC"
"Crepidomanes makinoi","t0026412","Plantae","Polypodiopsida",NA,NA,"LC"
"Crepidomanes minutum","t0026414","Plantae","Polypodiopsida",NA,NA,"LC"
"Crepidomanes parvifolium","t0026415","Plantae","Polypodiopsida",NA,NA,"CR"
"Crepidomanes rupicola","t0026416","Plantae","Polypodiopsida",NA,NA,"NT"
"Crepidomanes thysanostomum","t0026417","Plantae","Polypodiopsida",NA,NA,"NT"
"Crepidomanes vitiense","t0026418","Plantae","Polypodiopsida",NA,NA,"VU"
"Didymoglossum beccarianum","t0026419","Plantae","Polypodiopsida",NA,NA,"LC"
"Vandenboschia auriculata","t0026423","Plantae","Polypodiopsida",NA,NA,"LC"
"Vandenboschia kalamocarpa","t0026424","Plantae","Polypodiopsida",NA,NA,"LC"
"Vandenboschia striata","t0026426","Plantae","Polypodiopsida",NA,NA,"LC"
"Dicranopteris subpectinata","t0026429","Plantae","Polypodiopsida",NA,NA,"DD"
"Dicranopteris taiwanensis","t0026430","Plantae","Polypodiopsida",NA,NA,"LC"
"Dicranopteris tetraphylla","t0026431","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplopterygium blotianum","t0026432","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplopterygium chinensis","t0026433","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplopterygium glaucum","t0026434","Plantae","Polypodiopsida",NA,NA,"LC"
"Diplopterygium laevissimum","t0026435","Plantae","Polypodiopsida",NA,NA,"LC"
"Cheiropleuria integrifolia","t0026436","Plantae","Polypodiopsida",NA,NA,"LC"
"Dipteris conjugata","t0026437","Plantae","Polypodiopsida",NA,NA,"LC"
"Lygodium japonicum","t0026438","Plantae","Polypodiopsida",NA,NA,"LC"
"Actinostachys digitata","t0026440","Plantae","Polypodiopsida",NA,NA,"VU"
"Schizaea dichotoma","t0026441","Plantae","Polypodiopsida",NA,NA,"CR"
"Plagiogyria adnata","t0026448","Plantae","Polypodiopsida",NA,NA,"LC"
"Plagiogyria euphlebia","t0026449","Plantae","Polypodiopsida",NA,NA,"LC"
"Plagiogyria falcata","t0026450","Plantae","Polypodiopsida",NA,NA,"LC"
"Plagiogyria glauca","t0026451","Plantae","Polypodiopsida",NA,NA,"LC"
"Plagiogyria japonica","t0026452","Plantae","Polypodiopsida",NA,NA,"VU"
"Plagiogyria koidzumii","t0026453","Plantae","Polypodiopsida",NA,NA,"CR"
"Plagiogyria stenoptera","t0026455","Plantae","Polypodiopsida",NA,NA,"LC"
"Alsophila metteniana","t0026459","Plantae","Polypodiopsida",NA,NA,"LC"
"Alsophila podophylla","t0026460","Plantae","Polypodiopsida",NA,NA,"LC"
"Sphaeropteris lepifera","t0026462","Plantae","Polypodiopsida",NA,NA,"LC"
"Cibotium taiwanense","t0026464","Plantae","Polypodiopsida",NA,NA,"LC"
"Lindsaea chienii","t0026466","Plantae","Polypodiopsida",NA,NA,"LC"
"Lindsaea cultrata","t0026467","Plantae","Polypodiopsida",NA,NA,"VU"
"Lindsaea ensifolia","t0026468","Plantae","Polypodiopsida",NA,NA,"NT"
"Lindsaea kawabatae","t0026471","Plantae","Polypodiopsida",NA,NA,"VU"
"Lindsaea lucida","t0026472","Plantae","Polypodiopsida",NA,NA,"VU"
"Lindsaea obtusa","t0026474","Plantae","Polypodiopsida",NA,NA,"NT"
"Lindsaea orbiculata","t0026475","Plantae","Polypodiopsida",NA,NA,"LC"
"Odontosoria biflora","t0026476","Plantae","Polypodiopsida",NA,NA,"LC"
"Odontosoria chinensis","t0026477","Plantae","Polypodiopsida",NA,NA,"LC"
"Odontosoria gracilis","t0026478","Plantae","Polypodiopsida",NA,NA,"NT"
"Osmolindsaea japonica","t0026479","Plantae","Polypodiopsida",NA,NA,"LC"
"Tapeinidium pinnatum","t0026483","Plantae","Polypodiopsida",NA,NA,"LC"
"Coniogramme fraxinea","t0026484","Plantae","Polypodiopsida",NA,NA,"LC"
"Coniogramme intermedia","t0026485","Plantae","Polypodiopsida",NA,NA,"LC"
"Coniogramme japonica","t0026486","Plantae","Polypodiopsida",NA,NA,"LC"
"Coniogramme procera","t0026487","Plantae","Polypodiopsida",NA,NA,"LC"
"Cryptogramma brunoniana","t0026488","Plantae","Polypodiopsida",NA,NA,"LC"
"Cryptogramma stelleri","t0026489","Plantae","Polypodiopsida",NA,NA,"NT"
"Anogramma leptophylla","t0026492","Plantae","Polypodiopsida",NA,NA,"NT"
"Onychium japonicum","t0026493","Plantae","Polypodiopsida",NA,NA,"LC"
"Onychium lucidum","t0026494","Plantae","Polypodiopsida",NA,NA,"LC"
"Onychium siliculosum","t0026495","Plantae","Polypodiopsida",NA,NA,"NT"
"Pteris angustipinna","t0026497","Plantae","Polypodiopsida",NA,NA,"CR"
"Pteris arisanensis","t0026498","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris bella","t0026499","Plantae","Polypodiopsida",NA,NA,"NT"
"Pteris biaurita","t0026500","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris cadieri","t0026501","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris dactylina","t0026503","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris deltodon","t0026504","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris ensiformis","t0026507","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris esquirolii","t0026508","Plantae","Polypodiopsida",NA,NA,"NT"
"Pteris formosana","t0026509","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris incurvata","t0026510","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris kawabatae","t0026511","Plantae","Polypodiopsida",NA,NA,"VU"
"Pteris kidoi","t0026512","Plantae","Polypodiopsida",NA,NA,"NT"
"Pteris latipinna","t0026513","Plantae","Polypodiopsida",NA,NA,"VU"
"Pteris longipes","t0026514","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris longipinna","t0026515","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris multifida","t0026516","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris venusta","t0026518","Plantae","Polypodiopsida",NA,NA,"EN"
"Pteris perplexa","t0026519","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris ryukyuensis","t0026521","Plantae","Polypodiopsida",NA,NA,"NT"
"Pteris scabristipes","t0026522","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris semipinnata","t0026523","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris tripartita","t0026527","Plantae","Polypodiopsida",NA,NA,"DD"
"Pteris wallichiana","t0026529","Plantae","Polypodiopsida",NA,NA,"LC"
"Pteris wulaiensis","t0026530","Plantae","Polypodiopsida",NA,NA,"CR"
"Aleuritopteris argentea","t0026533","Plantae","Polypodiopsida",NA,NA,"LC"
"Aleuritopteris formosana","t0026534","Plantae","Polypodiopsida",NA,NA,"LC"
"Aleuritopteris subargentea","t0026537","Plantae","Polypodiopsida",NA,NA,"DD"
"Cheilanthes chusana","t0026538","Plantae","Polypodiopsida",NA,NA,"LC"
"Cheilanthes tenuifolia","t0026540","Plantae","Polypodiopsida",NA,NA,"LC"
"Doryopteris concolor","t0026541","Plantae","Polypodiopsida",NA,NA,"LC"
"Paragymnopteris vestita","t0026542","Plantae","Polypodiopsida",NA,NA,"EN"
"Parahemionitis arifolia","t0026543","Plantae","Polypodiopsida",NA,NA,"VU"
"Adiantum capillus-junonis","t0026544","Plantae","Polypodiopsida",NA,NA,"CR"
"Adiantum caudatum","t0026545","Plantae","Polypodiopsida",NA,NA,"LC"
"Adiantum diaphanum","t0026546","Plantae","Polypodiopsida",NA,NA,"LC"
"Adiantum edgeworthii","t0026547","Plantae","Polypodiopsida",NA,NA,"LC"
"Adiantum flabellulatum","t0026548","Plantae","Polypodiopsida",NA,NA,"LC"
"Adiantum formosanum","t0026549","Plantae","Polypodiopsida",NA,NA,"VU"
"Adiantum hispidulum","t0026550","Plantae","Polypodiopsida",NA,NA,"LC"
"Adiantum menglianense","t0026552","Plantae","Polypodiopsida",NA,NA,"DD"
"Adiantum monochlamys","t0026553","Plantae","Polypodiopsida",NA,NA,"EN"
"Adiantum myriosorum","t0026554","Plantae","Polypodiopsida",NA,NA,"VU"
"Adiantum philippense","t0026555","Plantae","Polypodiopsida",NA,NA,"LC"
"Adiantum soboliferum","t0026557","Plantae","Polypodiopsida",NA,NA,"VU"
"Antrophyum castaneum","t0026562","Plantae","Polypodiopsida",NA,NA,"VU"
"Antrophyum formosanum","t0026563","Plantae","Polypodiopsida",NA,NA,"LC"
"Antrophyum henryi","t0026564","Plantae","Polypodiopsida",NA,NA,"VU"
"Antrophyum obovatum","t0026565","Plantae","Polypodiopsida",NA,NA,"LC"
"Antrophyum immersum","t0026566","Plantae","Polypodiopsida",NA,NA,"VU"
"Antrophyum sessilifolium","t0026567","Plantae","Polypodiopsida",NA,NA,"NT"
"Haplopteris heterophylla","t0026573","Plantae","Polypodiopsida",NA,NA,"CR"
"Vaginularia junghuhnii","t0026577","Plantae","Polypodiopsida",NA,NA,"NT"
"Vaginularia trichoidea","t0026578","Plantae","Polypodiopsida",NA,NA,"CR"
"Sitobolium hirsutum","t0026579","Plantae","Polypodiopsida",NA,NA,"LC"
"Dennstaedtia zeylanica","t0026580","Plantae","Polypodiopsida",NA,NA,"LC"
"Dennstaedtia scandens","t0026581","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia smithii","t0026582","Plantae","Polypodiopsida",NA,NA,"LC"
"Histiopteris incisa","t0026583","Plantae","Polypodiopsida",NA,NA,"LC"
"Hypolepis alpina","t0026584","Plantae","Polypodiopsida",NA,NA,"LC"
"Hypolepis pallida","t0026585","Plantae","Polypodiopsida",NA,NA,"EN"
"Hypolepis punctata","t0026587","Plantae","Polypodiopsida",NA,NA,"LC"
"Hypolepis tenuifolia","t0026588","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia calvescens","t0026589","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia hookeriana","t0026590","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia krameri","t0026591","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia marginata","t0026592","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia nepalensis","t0026593","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia obtusiloba","t0026594","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia platyphylla","t0026595","Plantae","Polypodiopsida",NA,NA,"CR"
"Microlepia rhomboidea","t0026596","Plantae","Polypodiopsida",NA,NA,"VU"
"Microlepia sinostrigosa","t0026597","Plantae","Polypodiopsida",NA,NA,"DD"
"Microlepia speluncae","t0026598","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia strigosa","t0026599","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia substrigosa","t0026600","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia tenera","t0026601","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia trichocarpa","t0026602","Plantae","Polypodiopsida",NA,NA,"NT"
"Microlepia trichosora","t0026603","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia × bipinnata","t0026604","Plantae","Polypodiopsida",NA,NA,"LC"
"Microlepia intramarginalis","t0026605","Plantae","Polypodiopsida",NA,NA,"LC"
"Monachosorum henryi","t0026606","Plantae","Polypodiopsida",NA,NA,"LC"
"Monachosorum maximowiczii","t0026607","Plantae","Polypodiopsida",NA,NA,"LC"
"Paesia luzonica","t0026608","Plantae","Polypodiopsida",NA,NA,"CR"
"Bolbitis angustipinna","t0026612","Plantae","Polypodiopsida",NA,NA,"LC"
"Bolbitis heteroclita","t0026614","Plantae","Polypodiopsida",NA,NA,"LC"
"Bolbitis rhizophylla","t0026615","Plantae","Polypodiopsida",NA,NA,"NT"
"Bolbitis scalpturata","t0026616","Plantae","Polypodiopsida",NA,NA,"VU"
"Bolbitis subcordata","t0026617","Plantae","Polypodiopsida",NA,NA,"LC"
"Elaphoglossum callifolium","t0026621","Plantae","Polypodiopsida",NA,NA,"VU"
"Elaphoglossum commutatum","t0026622","Plantae","Polypodiopsida",NA,NA,"CR"
"Elaphoglossum luzonicum","t0026623","Plantae","Polypodiopsida",NA,NA,"VU"
"Elaphoglossum marginatum","t0026624","Plantae","Polypodiopsida",NA,NA,"LC"
"Elaphoglossum yoshinagae","t0026625","Plantae","Polypodiopsida",NA,NA,"LC"
"Lastreopsis tenera","t0026626","Plantae","Polypodiopsida",NA,NA,"NT"
"Pleocnemia winitii","t0026627","Plantae","Polypodiopsida",NA,NA,"LC"
"Arachniodes aristata","t0026628","Plantae","Polypodiopsida",NA,NA,"LC"
"Arachniodes festina","t0026630","Plantae","Polypodiopsida",NA,NA,"LC"
"Arachniodes globisora","t0026631","Plantae","Polypodiopsida",NA,NA,"NT"
"Arachniodes nigrospinosa","t0026632","Plantae","Polypodiopsida",NA,NA,"NT"
"Arachniodes pseudoaristata","t0026633","Plantae","Polypodiopsida",NA,NA,"LC"
"Arachniodes quadripinnata","t0026634","Plantae","Polypodiopsida",NA,NA,"LC"
"Ctenitis eatonii","t0026635","Plantae","Polypodiopsida",NA,NA,"LC"
"Ctenitis subglandulosa","t0026636","Plantae","Polypodiopsida",NA,NA,"LC"
"Cyrtomium anomophyllum","t0026637","Plantae","Polypodiopsida",NA,NA,"LC"
"Cyrtomium caryotideum","t0026638","Plantae","Polypodiopsida",NA,NA,"LC"
"Cyrtomium devexiscapulae","t0026639","Plantae","Polypodiopsida",NA,NA,"LC"
"Cyrtomium fortunei","t0026640","Plantae","Polypodiopsida",NA,NA,"VU"
"Cyrtomium macrophyllum","t0026641","Plantae","Polypodiopsida",NA,NA,"EN"
"Cyrtomium taiwanianum","t0026642","Plantae","Polypodiopsida",NA,NA,"VU"
"Cyrtomium simadae","t0026643","Plantae","Polypodiopsida",NA,NA,"EN"
"Dryopteris alpestris","t0026645","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris apiciflora","t0026646","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris atrata","t0026647","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris cacaina","t0026648","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris championii","t0026649","Plantae","Polypodiopsida",NA,NA,"VU"
"Dryopteris costalisora","t0026650","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris cycadina","t0026651","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris dickinsii","t0026652","Plantae","Polypodiopsida",NA,NA,"EN"
"Dryopteris diffracta","t0026653","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris enneaphylla","t0026655","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris erythrosora","t0026656","Plantae","Polypodiopsida",NA,NA,"EN"
"Dryopteris formosana","t0026658","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris fructuosa","t0026659","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris hendersonii","t0026662","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris indusiata","t0026664","Plantae","Polypodiopsida",NA,NA,"NT"
"Dryopteris integriloba","t0026665","Plantae","Polypodiopsida",NA,NA,"DD"
"Dryopteris kinkiensis","t0026667","Plantae","Polypodiopsida",NA,NA,"EN"
"Dryopteris komarovii","t0026668","Plantae","Polypodiopsida",NA,NA,"DD"
"Dryopteris kwanzanensis","t0026669","Plantae","Polypodiopsida",NA,NA,"DD"
"Dryopteris lacera","t0026670","Plantae","Polypodiopsida",NA,NA,"VU"
"Dryopteris lachoongensis","t0026671","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris lepidopoda","t0026672","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris marginata","t0026673","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris maximowicziana","t0026674","Plantae","Polypodiopsida",NA,NA,"VU"
"Dryopteris melanocarpa","t0026675","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris namegatae","t0026676","Plantae","Polypodiopsida",NA,NA,"VU"
"Dryopteris peranema","t0026679","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris polita","t0026680","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris pseudolunanensis","t0026682","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris pseudosieboldii","t0026683","Plantae","Polypodiopsida",NA,NA,"NT"
"Dryopteris redactopinnata","t0026684","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris reflexosquamata","t0026685","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris ryo-itoana","t0026686","Plantae","Polypodiopsida",NA,NA,"VU"
"Dryopteris scottii","t0026687","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris serratodentata","t0026688","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris sordidipes","t0026689","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris sparsa","t0026690","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris squamiseta","t0026691","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris stenolepis","t0026692","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris subatrata","t0026693","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris subexaltata","t0026694","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris sublacera","t0026695","Plantae","Polypodiopsida",NA,NA,"DD"
"Dryopteris subtriangularis","t0026696","Plantae","Polypodiopsida",NA,NA,"DD"
"Dryopteris tenuipes","t0026698","Plantae","Polypodiopsida",NA,NA,"DD"
"Dryopteris × toyamae","t0026699","Plantae","Polypodiopsida",NA,NA,"EN"
"Dryopteris transmorrisonensis","t0026700","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris varia","t0026701","Plantae","Polypodiopsida",NA,NA,"LC"
"Dryopteris yoroii","t0026705","Plantae","Polypodiopsida",NA,NA,"EN"
"Polystichum acanthophyllum","t0026708","Plantae","Polypodiopsida",NA,NA,"LC"
