"taxonUUID","taxonRank","kingdom","class","simplifiedScientificName","categoryRedlistTW","new_redlistTW","source_process","comparison_redlistTW"
"347bdaf5-9397-43d6-8424-56e8daf266d6","infraspecies","Animalia","Insecta","Polygonia c-album asakurai","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"b1474e55-cc6f-4fb1-8d00-eec7bfc7a40f","infraspecies","Animalia","Insecta","Polygonia c-aureum lunulata","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"9d187a31-9234-40d1-b0cc-4d586d189f5d","infraspecies","Animalia","Insecta","Charaxes narcaea meghaduta","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"d7bc3d04-5be2-44a8-834a-cf5e5d566747","infraspecies","Animalia","Insecta","Sasakia charonda formosana","","瀕危（EN, Endangered）","redlistTW_change_output",FALSE
"4ea18293-871a-4df2-9422-1fd64bd83353","infraspecies","Animalia","Insecta","Stichophthalma howqua formosana","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"79165272-b3f9-48a1-80e3-c64598c68062","infraspecies","Animalia","Insecta","Symbrenthia brabira scatinia","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"da2f7568-b4dc-4f1c-b9c0-40b786d28f1d","infraspecies","Animalia","Insecta","Symbrenthia lilaea formosanus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"ee8a60d6-705c-4559-b2ce-f6ffa4280ae4","infraspecies","Animalia","Insecta","Symbrenthia lilaea lunica","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"a5c16a71-377e-4d4a-8e5f-0955c77f257c","infraspecies","Animalia","Insecta","Timelaea albescens formosana","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"999d9524-9e42-400e-8dcc-cab84bc9d3ac","infraspecies","Animalia","Insecta","Yoma sabina podium","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"88ad4b6d-326d-425d-bd4f-d75f1eb151dd","infraspecies","Animalia","Insecta","Papilio agestor matsumurae","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"ac5c9565-4a0a-4e8c-a087-6d33e09de187","infraspecies","Animalia","Insecta","Papilio epycides melanoleucus","","易危（VU, Vulnerable）","redlistTW_change_output",FALSE
"100efaae-56f0-4e45-921a-14e3b308b712","infraspecies","Animalia","Insecta","Papilio bianor thrasymedes","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"e3d9fb2b-f585-46aa-aa6e-2771392db243","infraspecies","Animalia","Insecta","Papilio castor formosanus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"5b5a0956-71e9-455b-bf02-693413489467","infraspecies","Animalia","Insecta","Papilio dialis tatsuta","","易危（VU, Vulnerable）","redlistTW_change_output",FALSE
"1ad4edfb-ac3b-489c-86d2-def5d521ffc2","infraspecies","Animalia","Insecta","Papilio helenus fortunius","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"631c0341-4ab1-40e1-8a94-a29c72cbe919","infraspecies","Animalia","Insecta","Papilio agenor heronus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"222cfef4-4976-426a-9216-eab56249b6db","infraspecies","Animalia","Insecta","Papilio nephelus chaonulus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"f15f3495-727b-4d9b-a44b-0f5925e46ce7","infraspecies","Animalia","Insecta","Papilio polytes polytes","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"ae388ad5-8a9c-4e1c-b07c-2836a49a5e90","infraspecies","Animalia","Insecta","Papilio protenor protenor","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"f63b489a-0daf-4d23-a912-a8a3232d50aa","infraspecies","Animalia","Insecta","Troides aeacus kaguya","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"1685f070-42f9-4252-8c42-f9e406600d27","infraspecies","Animalia","Insecta","Troides magellanus sonani","","易危（VU, Vulnerable）","redlistTW_change_output",FALSE
"2bc0f2fa-1aae-4d10-a801-a5f40e49b3b0","infraspecies","Animalia","Insecta","Byasa confusus mansonensis","","易危（VU, Vulnerable）","redlistTW_change_output",FALSE
"10c0b29f-931d-4fce-8ee9-a0ea4c9bee83","infraspecies","Animalia","Insecta","Byasa impediens febanus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"ada1a86f-f434-4fc8-a20d-9fb66d288ddd","infraspecies","Animalia","Insecta","Byasa polyeuctes termessus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"e62425bb-7026-4f58-9849-d8df3c7ed1db","infraspecies","Animalia","Insecta","Pachliopta aristolochiae interpositus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"285631be-365e-4a35-9494-f2d67ea78b1e","infraspecies","Animalia","Insecta","Graphium eurous asakurae","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"169578e3-e871-4ada-9f61-7409ebbd32bd","infraspecies","Animalia","Insecta","Graphium cloanthus kuge","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"60921cf3-00b7-498f-9a4c-424a1ac785d0","infraspecies","Animalia","Insecta","Graphium doson postianus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"ac871f8b-22a9-4e6d-b425-0c39ee6bc4ac","infraspecies","Animalia","Insecta","Graphium sarpedon connectens","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"ec115102-50c8-42b8-a39e-5a3122ae5ca4","infraspecies","Animalia","Insecta","Eurema alitha esakii","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"2e9f47cd-ef50-4846-ae33-0fc284c40e20","infraspecies","Animalia","Insecta","Eurema andersoni godana","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"36b68572-eecb-4813-ac64-c631b7961c82","infraspecies","Animalia","Insecta","Eurema blanda arsakia","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"f81dd4dc-11cc-4b58-95dc-8d28e9f4e8e5","infraspecies","Animalia","Insecta","Eurema laeta punctissima","","瀕危（EN, Endangered）","redlistTW_change_output",FALSE
"4fdeff5b-dbc4-44a5-bf35-8872cf6abc17","infraspecies","Animalia","Insecta","Gonepteryx amintha formosana","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"d85b2ead-1197-4b2c-a119-2b2b836c1166","infraspecies","Animalia","Insecta","Pieris rapae crucivora","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"a4f4cd9a-2b1b-4c1f-8431-ed2165fc65c3","infraspecies","Animalia","Insecta","Prioneris thestylis formosana","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"7bf52ad4-4f4e-46b3-a827-5ad65e7b160e","infraspecies","Animalia","Insecta","Aporia genestieri insularis","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"9a8d93b7-3567-4a22-b463-b7ff1215c69e","infraspecies","Animalia","Insecta","Appias albina semperi","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"e3cd6370-45ad-4cc6-bc88-7580af32b3a3","infraspecies","Animalia","Insecta","Appias indra aristoxemus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"d2af9109-5aba-48ec-b430-044937d52ea0","infraspecies","Animalia","Insecta","Appias lyncida eleonora","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"2198ab8c-ced3-4267-b10c-d1a5e9f879ad","infraspecies","Animalia","Insecta","Cepora nadina eunama","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"6fee91d5-c660-4de8-86a7-8b2c898f208d","infraspecies","Animalia","Insecta","Cepora nerissa cibyra","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"0961e5c4-8ffc-4fc8-9f87-9e41ad21f83c","infraspecies","Animalia","Insecta","Colias erate formosana","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"d18ca08b-aeeb-43a1-9e14-5f6ce1f2bfc2","infraspecies","Animalia","Insecta","Delias berinda wilemani","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"47719293-0952-4bfb-9d62-def792b7d793","infraspecies","Animalia","Insecta","Delias hyparete luzonensis","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"0ca8228e-d5c6-4595-93b6-00cff70bca49","infraspecies","Animalia","Insecta","Delias lativitta formosana","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"61a387f0-fd8c-4be3-90f1-22aa96ec6d5c","infraspecies","Animalia","Insecta","Delias pasithoe curasena","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"c77a7eb7-06ba-4896-bffc-52d2853df18a","infraspecies","Animalia","Insecta","Hebomoia glaucippe formosana","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"afba83cc-4666-4573-a1dc-4788995ccaca","infraspecies","Animalia","Insecta","Ixias pyrene insignis","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"461d4b03-18a8-4d87-8a3f-775d25b0e794","infraspecies","Animalia","Insecta","Leptosia nina niobe","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"d8760853-dcba-4859-8632-e5b22ed97608","infraspecies","Animalia","Insecta","Talbotia naganum karumii","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"7676cf9a-9a80-489e-8271-9d6b92021024","infraspecies","Animalia","Insecta","Shijimia moorei taiwana","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"4927d39c-969e-4f49-8779-012eb539f51a","species","Animalia","Insecta","Graphium mullah","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"8ef80f7a-ad73-4ab5-8e62-88f991f9339d","infraspecies","Animalia","Insecta","Graphium mullah chungianus","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"15975879-430d-4e24-a3ae-de73aa4e198c","infraspecies","Animalia","Insecta","Spindasis syama lamuae","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"e6dd3f81-848e-4d8e-b83f-dfed87be2971","infraspecies","Animalia","Insecta","Catopsilia pomona pomona","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"753c6697-dfae-4f68-ab09-06117cb1e772","infraspecies","Animalia","Insecta","Catopsilia pyranthe pyranthe","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"6bacaf64-48f2-45d5-84a9-808b3e4490f4","infraspecies","Animalia","Insecta","Jamides celeno lydanus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"6fae1aa0-c940-4920-b376-4f87e54819c9","infraspecies","Animalia","Insecta","Chrysozephyrus mushaellus mushaellus","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"1c25cfe1-d61a-4aaa-80ac-84f94aeb5470","species","Animalia","Insecta","Mahathala ameria","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"8c4ad36b-7e08-443b-a095-760dbfaadc75","species","Animalia","Insecta","Caltoris ranrunna","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"286b5295-f3fe-4f79-9ece-cb80e189c68e","species","Animalia","Insecta","Ypthima atra","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"5687ee8e-e0c8-4b7f-b784-d5765d2c769a","species","Animalia","Insecta","Mycalesis mucianus","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"469bee12-5639-4543-a284-55480fe9684c","species","Animalia","Insecta","Limenitis jina","","接近受脅（NT, Near Threatened）","redlistTW_change_output",FALSE
"ab3fde2d-b644-436f-bc05-f39ee2740cb2","species","Animalia","Insecta","Boloria palina","","資料缺乏（DD, Data Deficient）","redlistTW_change_output",FALSE
"2de40b01-50c6-44b9-a075-788f96e643aa","infraspecies","Animalia","Insecta","Ypthima esakii esakii","","暫無危機（LC, Least Concern）","redlistTW_change_output",FALSE
"aa205d4e-3a56-4736-bd50-2b23d17d094a","infraspecies","Animalia","Insecta","Boloria palina yangi","","資料缺乏（DD, Data Deficient）","redlistTW_change_output",FALSE
